24877;43486;0.572069172;0.435171256;31674.38015;0.006752728;6804;0.173010381;0.713780919;0.944298227;91.38823529;7118.478249;0.002054539;0.561449384;0.266156145;0.170293239;0;4.67E-05;120.3896773;2143.762817;0;231;130.979224;2061.348584;1;232;189.666374;1613.160787;24;255;1.448064572;1.575437183;1.087960588;1560490;1470911;1270282;1271900;16151.27816;15396.04267;13705.95475;13735.46373;1;1;1;1;14533991;17827107;24579548;22520677;1393395.75;14747.18483;1;19865330.75;1
53193;70270;0.756980219;0.522842989;67727.4311;0.007540909;9415;0.472972973;0.890532544;0.91488314;98.58724428;7390.767459;0.000705617;0.020745131;0.408572235;0.569916536;0;6.05E-05;64.01596151;670.9786384;0;230;76.16987171;653.9474709;0;235;107.1508735;575.8350985;22;255;1.406735643;1.673814951;1.189857497;11635851;9461108;8277086;8154106;41827.71737;36787.12543;33856.02456;33558.72303;1;1;1;1;11773181;20259597;25273186;26113975;9382037.75;36507.3976;1;20854984.75;1
41129;57489;0.71542382;0.507633823;52367.06924;0.009682749;7306;0.444117647;0.705014749;0.948217729;88.51396702;7067.682201;0.012397343;0.589083015;0.111183763;0.285583512;0.000340012;0.001412355;112.9268072;1250.640743;0;240;106.8858672;1479.704816;0;223;168.2699033;1706.498197;9;255;1.57429516;1.490079348;0.946505704;2617558;2787036;2141595;2283054;18862.65949;19793.14495;15902.14873;16965.72577;1;1;1;1;49282963;41761812;77362487;62319082;2457310.75;17880.91974;1;57681586;1
44959;68103;0.660161814;0.482776024;57243.57669;0.004952251;10681;0.198938992;0.665775401;0.995003615;89.43782789;6931.608491;0.010611767;0.287917345;0.363446661;0.301659202;0.035347109;0.001017915;105.2125324;1306.486917;0;255;111.420923;1641.671828;0;252;154.5413396;2702.387046;8;255;1.387004661;1.468849158;1.05900809;1355744;1710826;1237506;1164129;16226.33771;19131.58293;14912.3237;14344.48895;1;1;1;1;45870605;28391813;56665220;62647537;1367051.25;16153.68332;1;48393793.75;1
31824;39058;0.814788264;0.513688017;40519.57527;0.02852942;3744;0.358730159;0.9453125;0.967730303;88.28979115;7036.020055;0.004240401;0.03312187;0.070383973;0.430884808;0.033255426;0.428113523;94.93550793;2334.559887;0;255;76.96526598;2105.482013;0;247;107.8475786;4160.091313;0;255;1.401249996;1.136008865;0.810711057;903580;958766;763200;871605;10299.70294;10873.42056;8767.942791;10176.94002;1;1;1;1;70303125;61878877;107709759;77648079;874287.75;10029.50158;1;79384960;1
41981;56022;0.74936632;0.514927387;53451.86933;0.013380788;6279;0.498542274;0.688953488;0.968051071;95.09894354;7221.171512;0.003877271;0.020756326;0.149740223;0.808617882;0.001499212;0.015509086;95.04114072;2953.922571;0;255;94.88293962;2465.31457;0;252;116.7403221;2220.208727;6;255;1.230361565;1.228313562;0.998335446;4938572;4386298;3791974;3763121;26383.83019;24635.33046;21878.356;22090.4484;1;1;1;1;16062045;34584914;39922501;40945371;4219991.25;23746.99126;1;32878707.75;1
72327;87721;0.824511804;0.630993509;92089.59655;0.015965842;7545;0.551470588;0.72361809;0.951070831;84.31856084;7225.699785;0.00836784;0.679232804;0.243256844;0.069113757;2.88E-05;0;97.31465174;875.109468;3;242;95.80017918;840.6914258;0;233;159.0533953;1098.361513;29;255;1.660261981;1.634423928;0.984437363;2932304;3156234;2436063;3036296;19794.88033;20932.97921;16950.16052;20238.35365;1;1;1;1;57490605;47221436;92604478;42530920;2890224.25;19479.09343;1;59961859.75;1
48515;78543;0.617687127;0.489768517;61771.21651;0.005034829;11004;0.35;0.71967655;0.988832607;91.24951586;7475.096836;0;0.605600326;0.348130206;0.046269468;0;0;73.15246382;1038.838525;16;153;88.90938397;949.8893974;22;163;186.0249062;1491.984467;60;253;2.092297775;2.542975267;1.215398352;14735086;14903007;11106904;10820604;54688.46351;55129.05989;47142.39736;46452.1403;1;1;1;1;1967470;2177961;3720054;3642287;12891400.25;50853.01526;1;2876943;1
16304;22215;0.733918524;0.557916709;20758.89754;0.016507403;3523;0.361904762;1.248366013;0.945029243;95.53435897;7002.323896;0.003837609;0.094661011;0.536053323;0.338719451;0.002356426;0.024372181;88.12506151;1018.105692;0;203;111.7913915;1492.382375;0;228;147.121902;2772.937332;0;255;1.316039634;1.669467226;1.268553912;152896;192212;159758;131787;4066.31124;5137.309075;4319.953003;3476.213804;1;1;1;1;29122827;15343673;24871029;41722487;159163.25;4249.946781;1;27765004;1
4452;6036;0.737574553;0.518639329;5668.462453;0.01820544;1753;0.260869565;1.567567568;0.483238021;86.14285714;7317.746857;0.001318913;0.004220522;0.045634397;0.35927196;0.003429174;0.586125033;38.79630534;534.1546054;0;255;50.66217316;954.1021473;0;255;70.01268818;1805.692685;0;255;1.381951934;1.804622568;1.30585046;13865994;13952297;11381092;12606978;40745.40572;41110.2373;34868.23891;38163.04596;1;1;1;1;69067189;67795933;108678504;69986746;12951590.25;38721.73197;1;78882093;1
16639;19283;0.862884406;0.58832473;21185.43278;0.031780619;2565;0.622222222;0.882681564;0.988856017;98.09241159;7009.69361;0.020703662;0.190395073;0.667168971;0.116687414;0.000786215;0.004258665;110.3287723;2105.904983;0;248;147.3696111;1995.8897;0;255;180.5325445;1751.151331;0;255;1.225032374;1.636314271;1.335731451;448348;399406;363213;337724;8441.151298;7794.701116;7278.923962;6880.12347;1;1;1;1;11660607;14687977;15386171;22974890;387172.75;7598.724961;1;16177411.25;1
12356;18982;0.650932462;0.435285;15732.14781;0.005216018;5456;0.391304348;1.030120482;0.934965072;93.55236011;6932.706777;0.009968102;0.012838915;0.085087719;0.471770335;0.033811802;0.386523126;83.31197643;1419.571225;0;255;66.21402927;1308.847039;0;255;81.75718034;2061.108695;0;255;1.234741055;0.981337664;0.794772038;248469;260646;239774;209182;5479.683225;5683.007253;5229.579451;4656.594225;1;1;1;1;40979951;33991161;43236184;58484289;239517.75;5262.216038;1;44172896.25;1
15046;23829;0.631415502;0.379489508;19157.16219;0.006938889;5220;0.438297872;0.711864407;0.970409946;95.45206088;7351.77531;0.003317957;0.019260338;0.182244881;0.793801084;0;0.001375738;73.7842107;908.1591524;0;253;76.01322769;884.7406429;0;252;102.2181394;625.8159585;8;255;1.344741468;1.385366035;1.030209946;1271193;1211592;1076500;1046968;12510.77634;12043.73411;11014.47408;10827.86748;1;1;1;1;20201793;27701346;33819238;35927034;1151563.25;11599.213;1;29412352.75;1
13247;19992;0.662615046;0.463960493;16866.60425;0.017812978;3057;0.721925134;1.036144578;0.88615609;91.94488189;7442.001161;0.082304527;0.706727135;0.208196859;0.002771479;0;0;134.5776235;2002.277263;0;250;158.1492263;1755.496913;13;253;202.275265;692.28488;75;255;1.279015205;1.503037873;1.175152467;346079;360736;290150;314898;6789.370948;7004.913341;5917.749293;6285.246729;1;1;1;1;12953936;12518864;21027507;15556216;327965.75;6499.320078;1;15514130.75;1
21419;26645;0.803865641;0.564028966;27271.51781;0.022904849;3428;0.59375;0.806451613;0.993966183;94.63119639;7105.60508;0.00712315;0.005016303;0.082819162;0.878956609;0.000100326;0.025984449;53.43892882;804.9155825;0;248;69.23778327;1117.167566;0;255;86.5795273;1429.957836;3;255;1.250466483;1.62015836;1.295643172;5293141;4896140;4059184;3954118;23151.47617;21971.3901;19593.35917;18995.24028;1;1;1;1;16971713;16234052;24379778;24686890;4550645.75;20927.86643;1;20568108.25;1
11236;20523;0.547483311;0.227615266;14306.11952;0.006745892;4575;0.012307692;0.544850498;0.891211685;88.50423729;7121.635249;0.046754675;0.215291529;0.557205721;0.1779978;0.002640264;0.000110011;129.4225682;1195.078761;0;250;159.8289958;1462.854255;12;255;187.7586942;1490.573111;21;255;1.174747381;1.450741527;1.234939146;1800824;2924474;1621344;1737181;15162.04482;20787.381;14032.47973;14811.2008;1;1;1;1;41013475;19753819;53180172;43990794;2020955.75;16198.27659;1;39484565;1
5671;6127;0.925575322;0.67072738;7220.541458;0.077326267;960;0.596153846;1.06741573;0.982001811;89.52738185;7079.099963;0.000382336;0.048174345;0.070923342;0.873255592;0.000191168;0.007073217;80.32583471;1133.874414;7;252;63.06504065;943.688721;0;222;108.1044281;1543.709436;16;255;1.714173606;1.3458239;0.785115285;49566;48494;42056;43303;2281.511065;2268.901211;1922.869439;2069.242151;1;1;1;1;2742064;2596796;4274655;3227171;45854.75;2135.630967;1;3210171.5;1
3804;4142;0.91839691;0.686147186;4843.403228;0.071440381;818;0.707865169;1.272727273;0.983433292;85.54037267;6914.9316;0.002305476;0.093948127;0.439193084;0.399423631;0.031988473;0.03314121;92.30557934;789.8260705;0;207;104.3282677;1238.009321;0;196;124.442851;2170.797676;0;204;1.192800895;1.348161746;1.130248772;55670;58018;48365;50936;2156.678533;2277.537356;1943.528831;2060.804314;1;1;1;1;5464744;5005324;8055379;5443370;53247.25;2109.637258;1;5992204.25;1
13067;13155;0.993310528;0.630038573;16637.42113;0.041340065;1993;0.591160221;0.717647059;0.977406879;93.13394109;6961.689633;0.002513615;0.166736489;0.513447842;0.316715543;0.000251362;0.000335149;94.97404396;1611.383367;0;226;119.8124059;2293.376913;1;242;166.8133394;2743.355552;21;255;1.392287703;1.756409777;1.261527896;122413;147158;115332;106304;4192.264178;5039.181453;3948.91174;3686.417822;1;1;1;1;15918574;11516595;19906479;21797344;122801.75;4216.693798;1;17284748;1
874;1154;0.757365685;0.439637827;1112.811362;0.038371938;535;0.4;0.394366197;0.597842336;86.78065134;6914.52181;0;0.398809524;0.574404762;0.026785714;0;0;89.46521739;819.9124265;3;192;113.6794466;813.3873641;21;213;166.9393281;596.2880185;81;255;1.46850933;1.865969065;1.270655233;29236;29026;25833;25022;1577.585471;1523.124887;1332.81823;1335.692467;1;1;1;1;3174156;3170524;4385802;4249739;27279.25;1442.305264;1;3745055.25;1
17108;22608;0.756723284;0.531238355;21782.58213;0.016451008;3615;0.5;1.168674699;0.936470732;93.3265345;7000.338095;0.588732394;0.159037559;0.063908451;0.033274648;0.153051643;0.001995305;169.0847335;1174.695079;14;255;164.3016905;1744.493239;0;255;180.3730546;2302.285298;0;255;1.097816182;1.066761326;0.971712154;195786;185434;175976;160371;4740.243652;4502.216252;4255.061061;3884.176457;1;1;1;1;38204394;39908571;47600574;59468979;179391.75;4345.424355;1;46295629.5;1
74996;114099;0.657288846;0.537991392;95487.8729;0.003827778;15691;0.554603854;0.771764706;0.975353753;94.31982529;6990.13115;0.011944832;0.108365487;0.549298087;0.262560545;0.002165257;0.065665791;63.09910448;1252.476325;0;255;87.67320896;1613.890786;0;254;121.1340163;2162.000846;0;255;1.381653731;1.919742242;1.389452508;3044794;3021267;2480800;2432730;23756.64379;23489.6329;20334.24818;20117.28804;1;1;1;1;83239608;83124343;115466743;132533338;2744897.75;21924.45323;1;103591008;1
2586;4891;0.528726232;0.291216216;3292.597463;0.009536192;1846;0.263565891;0.616666667;0.634503426;98.12394984;7901.056108;0;0.002041858;0.269014803;0.728943338;0;0;65.350901;310.5868301;3;209;72.72698654;400.9876108;9;218;103.8485038;338.1164413;33;246;1.427922546;1.58909062;1.112868919;7626348;7153084;6298745;5833498;29651.91209;28418.1021;26126.15909;24839.20605;1;1;1;1;9890300;12334299;15447847;17169453;6727918.75;27258.84483;1;13710474.75;1
11258;19343;0.582019335;0.38292517;14334.13079;0.010006805;3760;0.242857143;0.666666667;0.473720771;86.92799412;7013.309045;0.000932063;0.021955261;0.024026512;0.783450704;0.004763877;0.164871582;70.2186934;1586.221402;0;255;49.5515777;1158.358395;0;238;68.57325296;1732.865241;0;255;1.383876279;0.976566918;0.705675018;5687085;5810600;4625030;4713586;30608.80945;30511.58621;26397.51193;26681.70159;1;1;1;1;30391663;34154873;52433081;43708983;5209075.25;28549.90229;1;40172150;1
24642;28151;0.875350787;0.648047337;31375.16886;0.037489728;2874;0.763157895;1;0.998831498;100.5577989;6891.639806;0.022435068;0.589999137;0.38653033;0.001035465;0;0;106.6610549;1220.804738;20;237;136.9697222;1459.426664;36;247;182.4434985;931.6919064;79;255;1.331998748;1.710497788;1.284158705;752879;677072;632678;517978;11228.25187;10386.40459;9895.307687;8639.223934;1;1;1;1;5938467;7989726;8039590;13245982;645151.75;10037.29702;1;8803441.25;1
36833;73920;0.498281926;0.308055802;46897.23215;0.003788669;11053;0.361038961;1.220447284;0.844266422;96.11700485;7106.078833;0.104856038;0.501504083;0.372275769;0.021364111;0;0;111.4890081;1839.823612;0;247;143.5404037;1951.697304;0;253;179.4216044;1724.859304;6;255;1.249972828;1.609321021;1.287484803;5133996;5939326;4812107;4202866;30139.15895;33529.39699;28433.18292;25908.91525;1;1;1;1;82584635;56988969;88891257;120307099;5022073.75;29502.66353;1;87192990;1
33579;52270;0.642414387;0.513306939;42754.11067;0.007236787;7636;0.015576324;0.667731629;0.903690983;93.24446786;7002.643081;0.006992776;0.948675661;0.043638882;0.000692681;0;0;128.2943275;984.5696187;25;245;132.1724982;830.477544;28;233;198.208109;587.4207127;92;255;1.499616878;1.544948345;1.030228699;2976874;3329676;2727045;2408042;18993.23959;20732.06792;17787.6478;16319.52707;1;1;1;1;15393215;12942114;19028157;23738619;2860409.25;18458.1206;1;17775526.25;1
8619;23879;0.360944763;0.200395257;10974.05164;0.006934783;3952;0.465863454;0.813043478;0.445374173;97.22025068;6883.97316;0.005440229;0.014889048;0.02920544;0.505654975;0.010450966;0.434359341;74.02827799;2155.020788;0;255;54.71307009;1768.375222;0;255;63.24096194;1896.613839;0;255;1.155865716;0.854281143;0.739083382;4934296;5155698;4629334;4124085;28420.83088;29079.12406;26840.69186;24546.56403;1;1;1;1;91635014;74557643;95103825;137760602;4710853.25;27221.80271;1;99764271;1
3204;24486;0.130850282;0.077368879;4079.459501;0.001228862;5724;0.561085973;1.004926108;0.99957973;89.49215524;7350.714843;0.000183346;0.204950344;0.114682964;0.656287242;0.000733384;0.02316272;60.56108777;800.5882851;7;234;43.83601774;575.4970361;0;200;74.18706816;959.7726152;6;231;1.692376999;1.224995635;0.723831413;1461038;1406218;1061795;1177392;13297.22022;12950.2606;10798.0468;11699.00761;1;1;1;1;2662545;2882537;5389997;4037345;1276610.75;12186.13381;1;3743106;1
26913;33990;0.791791703;0.573471127;34266.69587;0.017709614;4370;0.195402299;1.3;0.980194705;90.47922179;6989.44023;0.001864991;0.042205554;0.11927833;0.53659031;0.014149605;0.28591121;89.85842367;1580.60899;0;255;81.38113461;1800.764877;0;250;97.55787073;2342.168365;0;250;1.198777471;1.085684199;0.905659495;880002;807145;707748;664078;12291.32098;11427.36592;10394.50139;9959.100987;1;1;1;1;17603802;23340173;30772091;33239622;764743.25;11018.07232;1;26238922;1
46970;68074;0.689984429;0.506415094;59804.06142;0.007221002;9041;0.269633508;0.757142857;0.875319711;95.0042324;7224.926877;0.000734725;0.068130821;0.60312953;0.328004925;0;0;77.01540171;405.2193866;4;229;85.75375403;505.2193309;8;233;118.3296889;432.5631587;38;255;1.379877654;1.536441884;1.1134624;7776672;7061515;6436646;6050248;29687.42034;27816.0138;26105.3067;25075.07929;1;1;1;1;19325135;25998242;30918732;33608815;6831270.25;27170.95503;1;27462731;1
582;861;0.675958188;0.347462687;741.025415;0.023155823;562;0.303030303;0.373134328;0.077751264;93.91931034;7112.083834;0.002840909;0.295454545;0.340909091;0.360795455;0;0;69.49509385;2196.18553;0;255;64.66681534;2092.241981;0;248;98.40802947;3252.815506;0;255;1.521770153;1.416042832;0.930523462;2369753;2696334;1965734;2264156;20144.57354;22268.03147;17782.67538;18944.16259;1;1;1;1;162317510;131472189;235687725;203503507;2323994.25;19784.86074;1;183245232.8;1
36441;61370;0.593791755;0.421829421;46398.12225;0.009305609;7015;0.586206897;0.881789137;0.982467106;97.72848374;7164.556421;0.000335755;0.003815396;0.051309444;0.931719675;0;0.01281973;43.49025471;615.4623434;0;248;58.71125469;854.7701887;0;246;88.22063509;998.0630394;7;255;1.5026188;2.028515024;1.349986453;3570924;3651767;3207606;2972832;22587.91155;22903.44043;20735.51397;19736.18333;1;1;1;1;23305115;23905666;30765689;35624862;3350782.25;21490.76232;1;28400333;1
50244;88719;0.566327393;0.352441077;63972.64769;0.004384616;12000;0.381263617;0.763888889;0.801833524;90.63656588;7103.407142;0.0128633;0.953829152;0.032600287;0.00070726;0;0;137.4274374;916.6002234;16;255;141.2783917;755.5694468;30;250;205.0071207;490.6834923;86;255;1.451086173;1.491748115;1.028021728;50974982;54520485;44704412;41432230;71210.72015;74472.51572;64532.24289;61041.03263;1;1;1;1;43195570;41234914;61527533;66895934;47908027.25;67814.12785;1;53213487.75;1
44779;47223;0.948245558;0.750381232;57014.39357;0.082541149;2611;0.757894737;1.267281106;0.997349954;93.33898305;6909.481701;0.002934837;0.016462604;0.090727748;0.315609667;0.048195534;0.526069611;113.8465235;2954.092737;2;255;104.3270924;3393.756459;0;255;99.2271469;4674.400965;0;255;0.951115809;0.871586974;0.916383647;1290196;1173200;1081195;1038122;15091.32764;13847.71517;12771.43793;12361.08219;1;1;1;1;34393657;45860762;55642299;59115654;1145678.25;13517.89073;1;48753093;1
18022;29025;0.620913006;0.386406518;22946.32308;0.011283837;4480;0.565217391;1.037735849;0.881916627;93.30809061;7034.748662;0.019948481;0.403762056;0.458036303;0.11825316;0;0;110.5526865;1170.407391;1;254;132.9234859;1189.326441;12;249;171.3113157;1249.536669;26;255;1.288796443;1.549589803;1.20235419;743340;761165;595422;608098;10607.10701;10834.51201;9086.093081;9228.821751;1;1;1;1;10261129;9880757;16352919;14506427;677006.25;9939.133462;1;12750308;1
19200;30030;0.639360639;0.45457774;24446.19926;0.003770854;7999;0.386454183;0.692307692;0.999891666;93.33869622;6994.149377;0.06160304;0.136933462;0.151398264;0.419933065;0.066935164;0.163197005;91.80056836;3394.033327;0;255;83.74122547;3727.986345;0;255;106.2530131;3891.774532;0;255;1.268825629;1.157433064;0.912208137;1423054;1379016;1237547;1137076;18680.1072;18352.87872;16732.98209;15710.56394;1;1;1;1;122985805;130401549;168895383;202887796;1294173.25;17369.13299;1;156292633.3;1
29424;30750;0.956878049;0.68675458;37463.80036;0.073232765;2247;0.740740741;1.019512195;0.997680841;92.63952096;7010.749696;0.002641961;0.087642666;0.330984923;0.568021699;7.05E-05;0.010638298;87.99219416;2206.991929;0;199;114.2136892;3525.167651;0;228;152.323755;4873.806182;8;255;1.333673363;1.731105315;1.297997968;472974;393591;347286;386448;9095.35384;7715.832501;6646.675531;7639.675753;1;1;1;1;19421367;27110178;41270150;29898620;400074.75;7774.384406;1;29425078.75;1
24901;28321;0.879241552;0.73216701;31704.9379;0.03179784;3137;0.669767442;1.061452514;0.999713094;93.77381337;7011.364887;0.011769759;0.043642612;0.189390034;0.561984536;0.029939863;0.163273196;81.45597871;1548.96436;0;255;84.06021704;1857.858147;0;255;109.7693489;3395.055092;0;255;1.305841845;1.347591063;1.031971113;438060;412504;372955;335404;8942.502947;8566.663757;7826.171986;7259.216858;1;1;1;1;19628356;22122037;28785819;33091498;389730.75;8148.638887;1;25906927.5;1
14;14;1;0.333333333;17.82535363;0.083142339;46;0.857142857;0.857142857;0.005402381;71.55214724;6345.327035;0;0;0;0.5;0;0.5;43.06467228;955.0113655;0;255;35.48667556;924.3717436;0;252;43.21004379;1167.560972;0;255;1.217641357;1.003375656;0.824032175;1014246;1155995;837656;986104;8517.108362;9655.287484;7222.215042;8416.340875;1;1;1;1;40909512;33513463;63114108;41558626;998500.25;8452.737941;1;44773927.25;1
64229;108273;0.593213451;0.378496715;81778.90272;0.003461942;15269;0.296551724;0.966587112;0.870799239;104.5228145;6808.23029;0.020338239;0.404486227;0.567040238;0.008135296;0;0;92.55269286;784.6930605;0;234;120.3145747;743.731388;22;247;173.9237862;836.4926854;68;255;1.445575373;1.879186665;1.299957581;14464708;13317655;14111978;10499792;47965.07606;45213.29482;46057.8887;38605.03689;1;1;1;1;52660164;59572264;36318971;111057559;13098533.25;44460.32412;1;64902239.5;1
19309;42790;0.451250292;0.27131576;24584.98237;0.004493982;7348;0.296028881;1.0859375;0.792045009;85.30717167;7213.828733;0.000790995;0.169637968;0.817462732;0.012108305;0;0;91.04460385;305.5205772;18;188;116.8237731;306.6058982;33;209;154.8401053;257.4879581;55;247;1.325416062;1.700706014;1.283148789;7759854;10162838;6713518;7969033;24581.58535;29851.50914;21851.92282;25212.5824;1;1;1;1;21347592;12759471;29627970;19477196;8151310.75;25374.39993;1;20803057.25;1
1310;1248;1.049679487;0.59981685;1667.943804;0.080220388;453;0.714285714;0.696428571;0.984695111;95.66938111;7197.801115;0;0.17372134;0.297178131;0.457671958;0.011463845;0.059964727;132.2957947;2953.782071;9;221;117.9180328;2362.48651;5;203;129.9280114;2444.6698;12;220;1.101850229;0.982102354;0.891321096;5559;5608;4638;4364;652.7261115;643.5082622;521.2988684;504.6640918;0.999999999;0.999999999;0.999999998;0.999999998;442858;535332;893143;839905;5042.25;580.5493334;0.999999999;677809.5;1
9471;9820;0.964460285;0.567601582;12058.85173;0.028739346;2035;0.644578313;0.635802469;0.981220144;87.47490909;7124.707916;0.013612565;0.110063991;0.264572426;0.509947644;0.042233857;0.059569517;128.3400019;3082.897529;15;255;115.3713235;2697.986689;5;255;126.8874618;2666.999319;1;255;1.09981803;0.988682094;0.898950614;105128;109737;86198;87210;4366.610588;4601.379272;3741.582101;3813.560031;1;1;1;1;4387309;3756086;6694937;5844830;97068.25;4130.782998;1;5170790.5;1
5035;6933;0.726236838;0.467632581;6410.761108;0.019122468;1819;0.256637168;1.144329897;0.968983958;92.82724413;7003.639161;0.000729217;0.004618376;0.025036461;0.817695673;0.000486145;0.151434127;70.62089907;1039.487199;4;249;62.22721012;912.0926906;0;237;81.97702229;1202.059264;0;255;1.317382253;1.160804002;0.881144405;59651;62284;54366;52028;2583.049537;2700.887072;2353.480726;2295.717383;1;1;1;1;6104180;4965554;7274643;7920740;57082.25;2483.283679;1;6566279.25;1
26196;52517;0.498809909;0.318051576;33353.78311;0.004068577;8995;0.100840336;0.676217765;0.768063798;86.2817039;7007.913022;0.026365262;0.102847448;0.432069329;0.356320785;0.002659453;0.079737723;121.5587031;2313.76265;0;255;153.4865974;3144.180842;0;255;182.1089885;3952.311587;0;255;1.186481371;1.498115592;1.26265412;14143624;18324125;12792144;13973020;44573.74957;55221.9084;40812.73781;44484.25259;1;1;1;1;366544597;231806746;479329486;347707928;14808228.25;46273.16209;1;356347189.3;1
49631;78946;0.62867023;0.485227406;63192.15184;0.0068686;9529;0.469333333;0.771978022;0.94965519;98.65404752;7966.915154;0;0.62192094;0.290123788;0.087955272;0;0;99.58485994;996.8454359;0;167;117.7513918;1034.648066;0;182;211.1123095;1259.522909;53;255;1.792864664;2.119923748;1.182422628;102469024;101051340;79913595;79173190;126282.0981;125470.4682;109000.9674;108416.5089;1;1;1;1;6688148;6912557;11010729;10628405;90651787.25;117292.5106;1;8809959.75;1
